application_key,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45,mvar46,mvar47,default_ind
234027,1753,0.5895,0,0,0,296,296,296,1288,296,missing,992,459,72343,296747,0,0,0,1,1,77,7700,7700,77,274,274,274,30386,274,missing,missing,9,1.5,0,0,1,0,1,0,missing,missing,missing,1,1,na,na,C,0
234028,na,3.0072,0,0,0,missing,missing,missing,missing,0,8074,missing,missing,72343,128491,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,30,5566,missing,missing,missing,17.1667,0,na,6,na,4,0,missing,missing,1.125,1,N/A,na,na,C,1
234029,1789,0.2151,0,0,0,690,9722,9722,9910,1271,missing,24839,14671,42613,missing,0,0,0,0,0,50.11,5941.33,6955.39,0,1308,882,882,30386,3893,missing,missing,430,1.5833,0,0,na,2,4,0,missing,missing,missing,1,0.36226,na,na,L,0
234030,1637,0.9884,3.888,0,0.993,0,3858,167,3760,5237,159,1549,1406,24775,missing,1,1,1,2,2,71.05,8516.67,N/A,60.23,499,1673,730,0,1673,608,548,82,1.4167,2,3,8,0,10,0,93.305,70.577,0.41667,5,0.63429,na,0,C,0
234031,1687,4.5231,13.664,2.847,0,0,2702,194,6221,101234,missing,3040,10846,89190,missing,2,3,3,6,6,79.63,8633.43,N/A,84.4,1019,1095,1095,30,9825,3802,missing,335,1.5833,4,3,15,4,17,1,missing,90.947,0.12281,14,0.68329,0,1,C,1
234032,1660,0,41.487,14.011,0,5,1736,1736,7784,1798,606,5987,4258,42613,missing,0,0,0,3,3,76.91,N/A,N/A,90.01,1313,1795,1795,30,2707,1490,1795,259,2.8333,1,1,12,0,7,0,101.296,missing,0.40909,9,0.40746,na,2,L,0
234033,na,11.1168,7.084,0,0,missing,missing,missing,198,0,5909,missing,missing,29730,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,274,missing,missing,0,3103,missing,missing,9,4.3333,0,na,3,1,2,0,missing,missing,0.8,0,N/A,na,na,C,0
234034,1776,0.6801,2.586,0,0,496,14081,14081,89657,49370,missing,35785,30051,29730,223465,0,0,0,3,3,56.29,3430,N/A,54.18,2937,5414,5414,0,5749,4167,4106,1062,2.0833,0,0,11,9,2,0,46.171,72.77,0.04,15,0.30968,1,0,C,0
234035,1668,1.2211,14.705,0,6.791,5,910,5,496,915,43342,292,0,56487,missing,0,0,0,1,1,98.33,9833.33,9833.33,98.33,1379,122,122,0,4532,274,4502,136,0.25,0,0,11,2,7,0,missing,96.28,0.72222,2,0.98773,na,0,C,1
234036,1651,1.1765,63.626,0,47.877,missing,0,missing,missing,0,8868,missing,missing,123875,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,1673,missing,missing,0,2798,missing,2342,55,2.1667,0,na,15,1,4,0,127.917,missing,1,1,0.17267,na,na,C,1
234037,1800,N/A,0,0,0,1883,22511,22511,11595,8820,205,382,256,42613,missing,0,0,0,0,0,1.54,N/A,N/A,1.11,2418,1855,1855,2160,9003,missing,3741,477,1.75,0,na,1,1,0,0,missing,missing,0.28571,3,0.74026,na,na,C,0
234038,1808,0.0946,0,0,0,0,52304,1982,48743,98576,missing,42609,32387,247751,473636,2,2,2,6,6,97.39,4177.67,228.57,88.84,2030,7057,7057,2251,7057,3468,missing,534,17.25,0,0,11,2,5,0,missing,36.535,0,13,0.8364,0,0,L,0
234039,na,5.9051,1.386,0,0,missing,missing,missing,missing,0,715,missing,missing,24775,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,30,122,missing,missing,missing,0.1667,0,na,2,na,2,na,missing,missing,2,0,N/A,na,na,C,1
234040,1774,0.4326,0,0,0,696,18919,718,47787,26815,missing,13631,6629,123875,157762,0,0,0,2,2,88.59,N/A,N/A,92.99,5718,11923,5962,1034,11923,2738,3924,1128,12.5,0,na,11,6,1,0,117.085,missing,0.04167,13,0.41494,0,0,C,0
234041,1816,0.3868,0.454,0,0,36,9749,5105,84037,15881,missing,64230,290108,123875,403122,0,0,0,2,2,92.59,N/A,N/A,91.29,2386,4867,4867,91,5992,missing,missing,549,6.6667,0,na,3,6,2,0,missing,missing,0.11111,5,0.84415,0,na,C,0
234042,1737,N/A,0,0,0,134,496,496,496,0,949,2251,1022,89190,missing,0,0,0,0,0,93.25,6056,6493.33,N/A,487,missing,missing,30386,3528,missing,missing,64,18.8333,0,0,3,2,5,0,missing,missing,0.75,0,0.82122,na,0,C,0
234043,1681,1.1556,14.768,0,0,419,2020,419,35972,4279,missing,1109,5517,123875,missing,0,0,0,1,1,43.6,2505.26,N/A,224.4,1675,2829,2433,0,6570,4654,4806,936,0.5833,0,2,14,13,8,0,98.236,missing,0.13208,19,0.63329,0,0,C,0
234044,1766,0.3493,0,0,0,31,32519,11327,55942,63573,missing,70830,20684,247751,233070,0,0,0,0,0,83.59,3321.45,0,37.24,1740,2981,2981,700,10190,missing,missing,1087,1.25,0,0,6,7,11,0,missing,missing,0.17857,16,0.73678,na,0,C,1
234045,1721,0.7736,10.058,8.574,0,177,1043,343,1438,1563,58,918,4011,99100,322571,0,0,0,0,0,63.82,6381.81,4033.33,82.22,1484,3163,3163,0,4867,3650,missing,244,0.4167,0,0,6,3,4,0,missing,missing,0.58824,3,0.95247,0,1,C,0
234046,1542,0.0739,23.664,0,10.935,missing,missing,missing,missing,0,4703,missing,missing,56487,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,1034,1186,1186,0,4836,missing,4836,34,13.25,0,na,10,0,5,0,110.175,missing,0.82353,0,0.56484,na,na,C,1
234047,1860,0.2844,0,0,0,955,39168,39168,281622,139422,missing,42286,84398,123875,missing,0,0,0,0,1,39.26,8.41,8.41,1.89,1761,9125,9125,30386,9125,missing,missing,1505,3.3333,0,0,5,12,8,0,missing,missing,0,16,0.82384,0,0,L,0
234048,1851,0.1551,0,0,0,4122,13379,13379,71154,40526,missing,10743,8940,56487,163223,0,0,0,0,0,72.27,7227.33,7227.33,15.16,2722,5597,5597,30386,6570,missing,4836,537,2.8333,0,0,2,3,1,0,90.353,missing,0,7,0.91022,0,na,L,0
234049,1644,0.2871,8.051,0.5,0.454,0,1582,0,24364,4209,196,21088,12647,89190,90677,4,4,4,7,7,100.22,10144,N/A,95.4,2076,4593,4593,0,4593,2068,3224,546,0.8333,5,1,32,5,4,0,114.815,96.158,0.09434,26,0.2211,na,0,C,1
234050,1752,1.3602,0,0,0,55,735,735,4162,1098,missing,3560,1662,72343,231960,0,0,0,2,2,77.91,7642.55,7156.76,78.29,324,730,730,30386,730,missing,missing,32,1.9167,0,0,3,0,4,0,missing,missing,0,3,0.62862,na,na,C,1
234051,1946,N/A,0,0,0,6754,20551,16460,60253,67656,missing,1077,38458,89190,208990,0,0,0,0,0,4.39,N/A,N/A,3.15,4263,8821,8821,30386,9399,548,missing,841,17.25,0,na,5,5,1,0,missing,68.333,0,5,0.79663,0,0,L,0
234052,1731,2.6351,1.332,0,1.332,38,18444,66,3072,18548,1832,2869,1177,42613,411265,0,0,0,2,2,96.5,9650,9620,96.5,870,2251,395,30,2616,missing,2616,143,1.9167,0,0,6,3,2,0,118.766,missing,0.85,3,0.24234,na,na,C,1
234053,1796,N/A,0,0,0,missing,2087,missing,missing,2324,missing,60,missing,42613,missing,na,0,0,0,0,N/A,2033.33,2033.33,N/A,missing,30,missing,30386,1369,639,missing,missing,1.6667,0,na,1,na,4,0,missing,77.555,0,3,0.99169,na,0,L,0
234054,1665,2.7321,13.797,0,3.469,17,15005,52,2626,15823,1886,1717,615,89190,73905,0,0,0,4,4,93.94,9367.57,9090.91,93.68,1593,2738,2738,0,6357,4502,6357,419,29.4167,1,0,12,5,8,0,102.04,missing,0.64286,6,0.94205,na,0,L,0
234055,1713,0.2801,5.773,0,5.773,6930,6930,6930,13686,6006,1226,8884,2686,123875,159551,0,0,0,0,0,37.56,N/A,N/A,51.77,2291,2129,missing,122,5536,missing,4258,226,0.1667,0,na,19,3,3,1,131.114,missing,0.70833,14,0.15128,na,0,C,1
234056,1607,0.2461,8.962,0.291,0,missing,6505,missing,248,6505,9231,missing,missing,89190,150632,na,na,na,0,0,N/A,N/A,N/A,N/A,1049,1703,1703,0,2190,395,missing,69,0.0833,0,na,13,1,6,0,missing,57.657,0.9,1,1,na,0,C,0
234057,1679,0.8664,14.879,0,0,0,22246,22246,5034,474,1109,9833,20145,89190,missing,1,1,1,2,2,30.03,10295,10295,76.43,1430,2616,760,0,5293,missing,missing,329,2.75,1,0,5,3,6,1,missing,missing,0.22222,5,0.74418,0,0,C,0
234058,na,3.8234,N/A,N/A,N/A,missing,missing,missing,missing,missing,missing,missing,missing,56487,27748,na,na,na,0,na,N/A,N/A,N/A,N/A,missing,missing,missing,missing,missing,missing,missing,missing,3.6667,na,na,na,na,na,na,missing,missing,missing,na,N/A,na,na,C,1
234059,1595,0.5051,18.166,0,0,missing,missing,missing,missing,0,3351,missing,0,29730,678835,na,na,na,0,0,N/A,N/A,N/A,N/A,1247,2585,2585,0,2585,missing,missing,123,7.6667,0,na,3,1,1,na,missing,missing,1.25,0,N/A,na,na,C,1
234060,1739,2.5305,0,0,0,0,10221,10221,19410,13134,77,9070,4226,56487,missing,1,2,2,4,4,40.84,3942.86,413.64,46.15,1363,5262,5262,152,5262,5110,2646,224,0.3333,0,0,17,1,10,0,107.168,92.546,0.05263,17,0.42428,na,0,C,1
234061,1658,0.6658,2.811,0,0,0,2347,0,483,2347,6219,483,1582,123875,missing,1,1,1,1,1,108.22,N/A,N/A,108.22,913,1247,1247,30,4137,578,missing,60,2.0833,0,na,4,1,3,0,missing,81.472,0.55556,2,0.95532,na,0,C,1
234062,1841,0.1501,0,0,0,496,28651,28651,27054,28644,missing,7805,28759,247751,841359,0,0,0,0,0,9.97,1044.53,1044.53,0,1659,3285,3285,30386,4198,missing,missing,818,1.0833,0,0,na,10,2,0,missing,missing,0,4,0.71051,na,na,C,0
234063,na,0.1901,8.368,0,0,missing,missing,missing,0,0,5242,missing,missing,69370,141096,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,0,6266,missing,missing,missing,2.8333,0,na,10,na,6,na,missing,missing,0.92308,0,N/A,na,na,L,0
234064,na,0.3716,0,0,0,missing,missing,missing,missing,0,823,missing,missing,15856,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,91,152,missing,missing,missing,1.1667,0,na,1,na,1,na,missing,missing,missing,0,N/A,na,na,L,0
234065,1744,0.4559,1.872,0.566,0,991,10781,4670,26361,30801,missing,9797,11968,49550,654060,0,0,0,0,0,51.98,4075.39,N/A,42.98,1501,2950,2950,274,5201,missing,5201,296,0.5,0,1,5,3,2,0,49.523,missing,0.06667,4,0.32444,0,0,C,0
234066,1917,0.0381,0,0,0,496,22198,22198,79280,57521,missing,665,25490,49550,missing,0,0,0,0,0,5.28,0,0,1.39,3221,7361,7361,30386,10433,4350,missing,1165,15.1667,0,0,2,7,1,0,missing,missing,0,10,0.94169,na,0,C,0
234067,1752,0.2601,0.218,0,0,0,5946,5946,20029,9242,missing,10147,2620,346850,missing,1,3,3,4,4,76.84,9229.51,9229.51,45.25,953,3711,3711,487,6509,missing,missing,188,1.4167,0,0,4,3,3,0,missing,missing,0,7,0.34478,0,0,C,1
234068,1600,0.8258,22.569,1.46,0,800,800,800,14766,800,612,1579,617,49550,401355,0,0,0,0,0,66.38,N/A,N/A,382.5,1618,3072,3072,0,3072,2829,missing,266,8.5,2,na,6,3,3,1,missing,100,0.42857,1,0.91713,na,0,C,1
234069,1683,0.2692,13.239,0,5.325,1,1869,1,991,4514,1057,2972,832,69370,157569,0,0,0,0,0,99.97,7497.5,7497.5,0,335,213,missing,0,6296,1886,6296,11,6.25,0,0,13,0,3,0,134.926,missing,0.48,11,0.17709,na,0,C,0
234070,1692,0.3201,8.415,0,0,0,297,0,13765,793,7924,1323,1744,743250,missing,1,1,1,1,1,106.8,0,N/A,79.95,1468,4471,4471,0,5536,missing,missing,579,13.3333,0,1,2,8,4,0,missing,missing,0.45,2,1,na,0,C,1
234071,na,0.5434,N/A,N/A,N/A,missing,missing,missing,missing,missing,missing,missing,missing,17343,589096,na,na,na,0,na,N/A,N/A,N/A,N/A,missing,missing,missing,missing,missing,missing,missing,missing,0.4167,na,na,na,na,na,na,missing,missing,missing,na,N/A,na,na,C,0
234072,1836,0.3081,0,0,0,1025,17753,17753,9464,5032,missing,6567,9848,148650,missing,0,0,0,0,0,23.01,5712.86,7045.71,52.68,1065,943,943,30386,3285,152,missing,175,6.0833,0,0,4,1,3,0,missing,95.832,0,6,0.7397,na,0,C,0
234073,1893,0,0,0,0,496,4955,4955,18730,19483,missing,163,10673,29730,missing,0,0,0,0,0,4.43,0,N/A,0.94,1010,2433,2433,30386,2646,missing,2646,166,0.5,0,0,2,1,6,0,94.22,missing,0,11,0.98923,na,na,C,0
234074,1739,3.4551,0.762,0,0,1172,16873,1172,3469,18045,missing,2296,0,49550,missing,0,0,0,0,0,66.2,N/A,N/A,66.2,4213,4076,4076,243,5110,4076,missing,277,1.25,0,na,2,2,6,0,missing,missing,0.2,7,0.68221,0,0,C,0
234075,na,0.0324,15.86,0,0,missing,missing,missing,missing,0,2004,missing,missing,69370,missing,na,na,na,0,0,N/A,N/A,N/A,N/A,missing,missing,missing,0,1855,missing,missing,missing,8.25,0,na,5,na,1,na,missing,missing,1.14286,0,N/A,na,na,C,1
234076,1583,1.5076,21.505,0,7.178,0,254,254,619,1170,6376,733,346,69370,95136,1,1,1,1,1,70.48,7737.5,7737.5,125,193,1004,274,0,1977,missing,1977,19,0.6667,1,1,11,0,9,1,missing,missing,0.8125,2,0.60582,na,na,C,1
234077,1774,0.267,0,0,0,1723,4783,1723,missing,8164,missing,6601,5562,49550,missing,0,0,0,0,0,79.3,N/A,N/A,N/A,2403,missing,missing,30386,2403,missing,missing,79,9.75,0,na,2,1,2,0,missing,missing,0,2,0.68036,na,0,C,0
234078,1904,0.1248,0,0,0,4956,25646,25646,137959,136675,missing,36955,228990,346850,441667,0,0,0,0,0,36.92,5174.09,N/A,21.05,3141,7209,7209,30386,11832,791,missing,1549,2.8333,0,0,9,11,4,0,missing,51.22,0,16,0.55793,0,0,C,0
234079,1896,0.5448,0,0,0,4956,25646,25646,137959,136675,missing,36955,228990,346850,441667,0,0,0,0,0,36.92,5174.09,N/A,21.05,3141,7209,7209,30386,11832,791,missing,1549,2.8333,0,0,9,11,4,0,missing,51.22,0,16,0.55793,0,0,C,0
234080,1794,1.6855,0,0,0,297,36533,18267,483625,104848,missing,50253,85479,0,351194,0,0,0,3,3,60.79,3228.53,3228.53,39.83,906,4137,4137,30386,5475,1703,1247,1459,16.3333,0,0,11,26,14,0,missing,47.213,0,39,0.83554,0,0,L,0
234081,1866,0.0221,0,0,0,1,48655,22110,322474,272930,missing,65144,240750,0,97856,0,0,0,0,0,39.5,5584.14,1778.78,16.57,2242,9764,9764,30386,9764,4928,missing,2284,10.1667,0,0,15,19,6,0,missing,missing,0,25,0.43631,0,0,L,0
234082,1907,0.0644,0,0,0,1015,78909,18532,115971,92290,missing,6717,66092,79280,218685,0,0,0,0,0,17.86,955.6,1018.4,11.31,2708,3072,3072,30386,8943,missing,missing,1958,0.75,0,0,3,16,6,0,missing,missing,0,9,0.55267,0,0,L,0
234083,1764,0.7005,0,0,0,338,4370,1793,20226,7995,missing,7377,23626,89190,missing,0,1,1,3,3,62.1,5480,4738.57,54.98,1183,1156,1156,183,4897,852,missing,428,1,0,0,8,6,8,0,missing,87.179,0.24138,11,0.80112,0,0,L,0
234084,1812,0.2554,0,0,0,933,9910,7635,65527,55698,missing,6194,25530,79280,46950,0,0,0,1,1,38.73,1556.75,5662.86,12.8,1200,4045,3042,943,4563,3528,3042,592,13.6667,0,0,14,7,15,0,113.022,88.627,0.07273,34,0.54467,0,0,L,0
234085,1760,0.0944,0,0,0,434,894,434,missing,1457,74,1159,missing,44595,453354,0,0,0,0,0,72.76,7276.12,7276.12,N/A,213,missing,missing,30386,973,missing,791,7,6.5833,0,0,2,0,1,0,80.4,missing,0.5,2,0.63861,na,na,L,0
234086,1866,N/A,0,0,0,missing,20799,missing,42912,25861,missing,0,missing,49550,255884,0,0,0,0,0,N/A,N/A,N/A,N/A,2196,1490,1490,30386,10372,missing,missing,361,1.0833,0,na,2,3,0,0,missing,missing,0,6,0.96545,0,0,L,0
234087,1913,0.4201,0,0,0,5362,13644,13644,19439,15336,missing,4406,35045,4459500,341666,0,0,0,0,0,11.99,530.56,N/A,3.88,3903,4684,4684,30386,9551,missing,missing,770,17.1667,0,na,2,3,1,0,missing,missing,0,2,0.83941,0,na,L,0
234088,1824,0.5401,0,0,0,1579,14865,14865,79974,44272,missing,250,missing,29730,20811,0,0,0,0,0,11.5,265.39,265.39,0,1579,2403,2403,1369,6053,3559,missing,571,1.25,0,0,2,7,4,0,missing,74.18,0.05,8,0.88825,0,0,L,0
234089,1654,0.3086,0,0,0,192,1157,192,297,1350,missing,105,missing,74325,116093,0,0,1,0,1,35.33,7860,3533.33,35.33,91,91,91,30,426,274,missing,3,1.0833,1,0,3,0,3,1,missing,85.319,0,2,0.94527,na,0,L,0
234090,1911,0.0512,0,0,0,5686,54497,15983,100515,98689,missing,5381,17504,64415,103069,0,0,0,0,0,47.84,0,N/A,0.34,4225,11406,11406,30386,11406,4319,3498,1389,37,0,0,4,8,3,0,missing,55.173,0,9,0.67154,0,0,L,0
234091,1929,N/A,0,0,0,198,25362,25362,67142,31408,missing,355,5855,99100,241090,0,0,0,0,0,1,N/A,N/A,1.12,4061,8000,8000,30386,8213,missing,missing,801,9.8333,0,na,2,6,0,0,missing,missing,0,7,0.72067,0,na,L,0
234092,1891,0.1223,0,0,0,1015,19173,15856,118202,82451,missing,7193,27591,59460,168028,0,0,0,0,0,33.2,512.82,2857.14,7.15,2323,4410,4410,30386,4471,4045,missing,2367,13,0,0,3,27,3,0,missing,missing,0,16,0.94199,0,0,L,0
234093,1853,0.4193,0,0,0,469,8644,8644,116794,45864,missing,13023,37140,84235,233456,0,0,0,1,2,24.16,6036.1,1993.02,23.64,2236,9520,9095,30386,9520,3741,missing,1838,18.6667,0,0,11,20,7,0,missing,missing,0,17,0.79552,0,0,L,0
234094,1888,N/A,0,0,0,496,14338,14338,241011,71239,missing,3198,28617,713520,183335,0,0,0,0,0,9.7,162.67,N/A,2.87,1727,4836,4836,2251,8821,2555,missing,1590,30.5833,0,0,2,21,4,0,missing,missing,0,18,0.97053,0,0,L,0
234095,1873,0,0,0,0,1227,102930,4738,10406,108895,missing,972,22287,74325,347262,0,0,0,0,0,14.01,3810,3810,14.01,1285,1673,1673,30386,3589,missing,missing,169,3.5833,0,0,3,1,2,0,missing,missing,0,6,0.98634,0,na,L,0
234096,1773,0.2337,0,0,0,256,13234,13234,52646,30239,missing,74673,25307,24775,158560,0,0,0,4,4,65.68,360.87,553.33,56.13,2807,3833,3802,30386,5992,4076,missing,1292,12.6667,0,na,10,9,2,0,missing,missing,0,13,0.59559,0,0,L,0
234097,1800,0.1596,1.227,0,0,496,9861,9861,25262,21755,165,49,missing,54505,86599,0,0,0,0,0,N/A,0,0,0.2,1551,5384,5384,152,9490,missing,missing,255,2.6667,0,0,2,1,5,0,missing,missing,0.07143,7,0.96909,na,0,L,0
234098,1781,0.0801,0,0,0,7358,7358,7358,37889,11421,missing,2043,3646,24775,117046,0,0,0,0,0,1,1462.96,N/A,14.63,3741,700,700,2129,10159,missing,missing,615,13.8333,0,0,3,4,3,0,missing,missing,0.11765,3,0.48497,0,0,L,0
234099,1812,2.5339,0,0,0,12,6269,6269,55200,27430,missing,7655,8576,94145,218020,0,0,0,1,1,43.41,2716.5,3880.71,23.85,1860,3680,3680,1247,3893,91,missing,734,1.1667,0,0,5,9,5,0,missing,97.434,0.04348,16,0.80742,na,0,L,0
234100,1879,0.3965,0,0,0,2973,20272,19820,54010,74895,missing,0,0,79280,420200,0,0,0,0,0,N/A,0,0,0,1065,2798,2798,30386,3224,missing,missing,210,2.4167,0,0,2,2,2,0,missing,missing,0,7,0.97454,0,0,L,0
234101,1671,1.3601,3.177,0,0,0,8152,1982,77805,11371,missing,6400,3385,79280,227723,2,2,2,3,3,102.72,N/A,N/A,44.85,1768,3772,3772,0,5353,missing,missing,1046,1.75,1,na,5,15,3,0,missing,missing,0.10526,7,0.96969,0,0,L,0
234102,1910,0.0951,0,0,0,1983,14459,12929,128138,71357,66,1544,25064,79280,198695,0,0,0,0,0,6.39,0,0,2.02,2116,2768,2768,608,13748,missing,missing,835,21.5833,0,0,6,5,7,0,missing,missing,0.04348,15,0.859,0,0,L,0
234103,1839,0.3669,0,0,0,26275,26275,26275,75613,28601,missing,9362,219077,99100,150773,0,0,0,0,0,11.62,N/A,N/A,24.86,3060,7209,4045,30386,7635,1065,missing,503,3.4167,0,na,2,5,3,0,missing,missing,0,4,0.88063,0,0,L,0
234104,1862,0.2001,0,0,0,297,35655,16838,125139,142942,missing,5466,80092,99100,291406,0,0,0,0,0,14.37,52.26,73.64,6.1,1876,4410,4410,700,4623,2555,791,925,8.8333,0,0,8,8,8,0,missing,72.515,0,26,0.87207,0,0,L,0
234105,1947,0,0,0,0,16054,20421,20421,97366,89477,missing,1381,31762,99100,172261,0,0,0,0,0,6.34,N/A,N/A,3.15,2084,5110,5110,30386,8821,4441,missing,959,11.5833,0,na,6,11,1,0,missing,50.646,0,10,0.78268,0,0,L,0
234106,1784,1.3401,0,0,0,1573,11892,11892,56663,27224,missing,716,missing,84235,147055,0,0,0,0,0,5.92,N/A,N/A,2.82,1985,2220,2220,2160,6570,5475,missing,979,0.8333,0,na,3,13,1,0,missing,missing,0.33333,4,0.99534,0,0,L,0
234107,1620,N/A,17.161,4.206,2.604,missing,9133,missing,2874,15690,1776,1598,1051,39640,missing,na,na,na,1,1,80.65,N/A,N/A,80.65,1065,1764,1764,0,3072,1278,3072,105,5.0833,2,na,7,0,2,1,67.473,38.764,0.66667,0,0.42744,na,0,L,0
234108,1840,0,0,0,0,932,10881,3571,23685,26185,missing,6399,14525,79280,252308,0,0,0,1,1,58.7,0,N/A,29.48,994,1582,1582,30386,1582,1247,missing,196,2.1667,0,na,3,0,1,0,missing,missing,0,13,0.96515,0,0,L,0
234109,1892,0.156,0,0,0,87875,247750,87875,111983,335625,missing,11225,66260,396400,187575,0,0,0,0,0,11.33,N/A,N/A,11.33,6281,8365,8365,30386,8365,missing,missing,413,20.5,0,na,1,2,0,0,missing,missing,0,2,1,na,na,L,0
234110,1886,N/A,0,0,0,297,10654,10009,52622,46679,missing,13198,24112,79280,220678,0,0,0,0,0,59.51,N/A,N/A,8.06,1654,4167,3620,30386,4745,missing,3437,598,6.1667,0,na,14,7,1,0,97.73,missing,0,19,0.69207,0,0,L,0
234111,1781,0.1852,1.116,0,1.116,294,4889,710,6144,11929,missing,1497,2382,104055,253696,0,0,0,0,0,59.48,4317.14,N/A,51.28,1156,700,700,517,6175,2555,6175,304,1.6667,0,0,6,3,7,0,72.556,missing,0.38095,7,0.43474,0,0,L,0
234112,1846,0,0,0,0,644,835,644,743,1480,missing,99,6,0,515971,0,0,0,0,0,13.33,1333.33,N/A,13.33,456,456,456,30386,1764,missing,1764,15,10.25,0,0,2,0,1,0,75.914,missing,0,2,0.96373,na,na,L,0
234113,1684,0.9101,2.714,0.23,0,36,36,36,1004,36,missing,262,0,198200,349472,0,0,0,1,1,88,8800,8800,88,1855,4045,1004,122,8152,2829,missing,244,10.25,0,0,2,2,3,0,missing,missing,0.4,1,1,na,0,L,0
234114,1875,0.0421,0,0,0,3958,7526,7526,103014,15840,missing,4674,16703,59460,116984,0,0,0,0,0,22.78,2552.8,2552.8,10.55,2441,2281,2281,30386,8821,missing,missing,963,6.0833,0,0,3,7,4,0,missing,missing,0,8,0.67939,0,na,L,0
234115,1809,N/A,3.597,0,0,14556,14556,14556,19076,27219,5865,956,21702,16847,157569,0,0,0,0,0,5.24,N/A,N/A,5.22,6023,5445,5445,30,12106,missing,missing,594,8.6667,0,na,4,3,0,0,missing,missing,0.125,5,0.99358,0,na,L,0
234116,1915,0,0,0,0,4638,17268,4638,6769,21906,missing,317,16251,54505,192191,0,0,0,0,0,6.4,N/A,N/A,6.4,2905,5566,5566,30386,5566,3863,missing,191,4.0833,0,na,2,1,0,0,missing,missing,0,2,0.99846,0,0,L,0
234117,1931,0,0,0,0,3191,47335,47335,289591,284403,missing,7514,9762,89190,753160,0,0,0,0,0,7.48,5774.9,2821.67,3.44,3408,14630,14630,30386,14630,1278,2403,2016,22.8333,0,0,7,15,4,0,missing,33.614,0,16,0.8398,0,0,L,0
234118,1865,0.4528,0,0,0,0,227474,7928,96427,295439,missing,7328,28588,495500,356760,1,1,1,1,1,160.62,94.35,98.53,23.53,2798,8304,8304,30386,15391,700,missing,1196,49.4167,0,0,3,8,7,0,missing,54.351,0,15,0.38727,0,0,L,0
234119,1724,0.5432,0,0,0,missing,3884,missing,18759,7412,missing,2622,1746,91172,missing,na,0,0,1,1,N/A,8268.75,N/A,30.41,2665,4563,4563,852,5901,791,4715,438,N/A,1,na,7,5,2,0,152.011,74.745,0.11538,8,0.57026,na,0,L,0
234120,1865,0.2201,0,0,0,344,3708,3708,47806,9010,missing,7047,9835,74325,269552,0,0,0,0,0,63.49,N/A,N/A,63.49,2707,6388,6388,1186,6388,5384,6296,623,2.9167,0,na,4,6,0,0,16.505,missing,0.07692,4,0.85901,0,0,L,0
234121,1636,0.7641,4.42,0,0,0,52349,2745,71030,71060,missing,20899,40742,35676,795778,2,2,2,3,4,88.54,9781.4,N/A,87.07,1872,8365,8365,0,8365,2312,missing,800,0.5833,2,1,5,9,2,2,missing,missing,0,5,0.93569,0,0,L,0
234122,1897,0.2915,0,0,0,991,74325,15248,74724,219760,missing,11272,77164,426130,missing,0,0,0,0,0,38.56,1169.23,1169.23,25.12,2008,6813,6813,30386,7239,5323,missing,726,9.9167,0,0,6,7,4,0,missing,70.841,0,15,0.70119,0,0,L,0
234123,1742,0.0901,0,0,0,1273,1273,1273,34987,1273,missing,1204,3739,118920,420093,0,0,0,0,0,48.6,N/A,N/A,48.6,1421,3650,3650,1278,5110,3650,missing,514,9.5,0,na,1,9,0,0,missing,missing,0.36364,3,1,0,0,L,0
234124,1833,0.2501,0,0,0,1982,16550,16550,242270,114202,missing,10395,16540,24775,126734,0,0,0,0,0,19.75,15.16,96,9.38,2090,8547,8547,30,17429,4380,missing,2610,14.6667,1,0,7,25,8,1,missing,missing,0,25,0.8119,0,0,L,0
234125,1911,0.0368,0,0,0,496,19356,19356,183612,81495,missing,6421,20635,84235,192097,0,0,0,0,0,12.97,861.07,1153.21,10.59,1845,3985,3985,30386,10007,4502,missing,1213,2.0833,0,0,5,13,6,0,missing,missing,0,11,0.93583,0,0,C,0
234126,1894,0.1551,0,0,0,2478,31838,15361,49124,95468,missing,0,5387,198200,123409,0,0,0,0,0,N/A,0,0,0,2023,2190,2099,30386,4806,missing,4563,399,5.0833,0,na,5,4,3,0,73.695,missing,0,10,0.40121,0,0,L,0
234127,1811,0.0464,0,0,0,missing,42651,missing,70857,65161,98,0,16871,99100,781810,na,na,0,0,1,N/A,N/A,N/A,N/A,2911,2433,2433,2038,8182,3559,missing,957,11.6667,0,na,3,10,1,0,missing,missing,0.04348,6,0.79616,0,0,C,0
